,temperature,humidity,dew_point,precipitation,pressure,evapotranspiration,wind_speed,soil_temperature,median_CO2,median_N2O,median_CH4,median_SF6
2009-05-10,26.46666666666667,73.91666666666667,21.441666666666666,0.0,1012.5583333333334,0.23625,13.825000000000001,27.866666666666664,390.39,322.71,1801.22,6.761
2009-05-16,26.90833333333333,79.75,23.099999999999998,0.012500000000000002,1014.1750000000001,0.21125000000000002,16.454166666666666,28.46666666666667,390.53,323.05,1802.4,6.701
2009-05-17,26.275000000000002,86.875,23.900000000000002,0.08750000000000001,1012.9208333333332,0.18875,21.483333333333334,28.433333333333334,390.6,323.0,1794.61,6.713
2009-05-23,26.229166666666668,84.625,23.40833333333333,0.02916666666666667,1010.8291666666668,0.19375,6.666666666666667,29.0,390.8,322.95,1817.13,6.798
2009-05-24,26.34583333333333,83.375,23.28333333333333,0.06666666666666667,1011.6083333333332,0.19416666666666668,9.270833333333334,29.066666666666666,390.62,322.69,1812.56,6.759
2009-05-30,27.34583333333333,81.625,23.879166666666666,0.024999999999999998,1013.1541666666667,0.21875,15.004166666666668,28.866666666666664,389.91,322.88,1795.04,6.748
2009-05-31,27.375,79.83333333333333,23.5625,0.049999999999999996,1013.1416666666668,0.21916666666666665,8.745833333333334,28.96666666666667,390.07,322.63,1785.5,6.724
2009-06-06,28.400000000000002,70.33333333333333,22.483333333333334,0.0,1011.3333333333334,0.2325,10.887500000000001,29.3,390.49,323.04,1813.87,6.775
2009-06-07,28.554166666666664,70.5,22.641666666666666,0.0,1013.4416666666666,0.23375,9.508333333333333,29.333333333333332,390.42,322.83,1811.92,6.797
2009-06-13,28.333333333333332,80.58333333333333,24.645833333333332,0.13333333333333333,1014.3791666666666,0.22416666666666665,17.087500000000002,30.03333333333333,389.8,322.71,1798.03,6.773
2009-06-14,29.266666666666666,76.08333333333333,24.5625,0.0,1014.2083333333334,0.2504166666666667,19.7375,30.066666666666666,389.64,322.99,1798.72,6.766
2009-06-20,28.09583333333333,81.20833333333333,24.52916666666667,0.09583333333333333,1013.7083333333334,0.225,20.712500000000002,29.5,388.85,322.57,1805.3,6.826
2009-06-21,28.395833333333332,75.75,23.712500000000002,0.0,1012.3208333333333,0.24416666666666667,16.504166666666666,29.7,388.72,322.84,1820.06,6.739
2009-06-27,28.245833333333334,62.25,20.3,0.0,1010.0749999999999,0.26708333333333334,22.179166666666664,29.46666666666667,388.89,322.87,1815.92,6.814
2009-06-28,28.108333333333334,70.54166666666667,22.241666666666664,0.041666666666666664,1010.9666666666667,0.23666666666666666,18.224999999999998,29.666666666666668,388.9,322.79,1815.55,6.783
2009-07-04,27.645833333333332,81.08333333333333,24.083333333333332,0.17500000000000002,1011.8583333333332,0.20583333333333334,23.320833333333336,29.8,388.66,322.74,1803.74,6.767
2009-07-05,27.633333333333336,84.625,24.829166666666666,0.15416666666666667,1013.1374999999999,0.19958333333333333,20.408333333333335,29.766666666666666,388.7,322.33,1795.14,6.762
2009-07-11,27.7,82.04166666666667,24.337500000000002,0.22916666666666666,1011.8166666666666,0.20958333333333334,28.7625,29.7,388.61,322.73,1797.78,6.792
2009-07-12,26.8875,84.04166666666667,23.920833333333334,0.5416666666666666,1012.0083333333333,0.18166666666666667,28.25833333333333,29.53333333333333,388.57,322.53,1802.14,6.758
2009-07-18,26.445833333333336,81.33333333333333,22.941666666666666,0.46666666666666673,1012.15,0.11,13.887500000000001,29.8,388.0,323.07,1789.98,6.696
2009-07-19,27.2625,74.375,22.183333333333334,0.25,1011.5875,0.18291666666666664,12.041666666666666,29.866666666666664,387.89,323.05,1787.0,6.713
2009-07-25,26.833333333333332,88.0,24.679166666666664,1.4041666666666668,1008.5666666666666,0.10916666666666668,25.483333333333334,29.666666666666668,387.68,322.96,1783.32,6.671
2009-07-26,27.616666666666664,85.25,24.912499999999998,0.5041666666666667,1007.4708333333333,0.16333333333333333,28.2375,29.53333333333333,387.58,322.66,1797.62,6.756
2009-08-01,28.604166666666668,81.83333333333333,25.162499999999998,0.1708333333333333,1009.7333333333332,0.1975,38.6625,29.333333333333332,387.35,323.19,1786.01,6.701
2009-08-02,27.916666666666668,84.79166666666667,25.099999999999998,0.12083333333333333,1011.7541666666666,0.20125,32.520833333333336,29.133333333333336,387.28,323.18,1783.8,6.744
2009-08-08,28.037499999999998,80.54166666666667,24.391666666666666,0.0625,1011.0708333333333,0.22333333333333336,22.166666666666668,29.5,386.37,322.99,1790.64,6.779
2009-08-09,28.141666666666666,81.125,24.570833333333336,0.20833333333333334,1011.9875000000001,0.20833333333333334,23.78333333333333,29.433333333333334,386.22,322.98,1788.49,6.779
2009-08-15,27.429166666666664,84.375,24.537499999999998,0.325,1012.6208333333334,0.16291666666666668,19.712500000000002,29.433333333333334,385.87,323.05,1786.24,6.736
2009-08-16,27.8125,83.375,24.729166666666668,0.21666666666666667,1011.2458333333334,0.19375,25.0125,29.333333333333332,385.91,322.83,1785.91,6.786
2009-08-22,27.704166666666666,84.29166666666667,24.791666666666668,0.07916666666666668,1005.2208333333333,0.20791666666666667,25.791666666666668,28.866666666666664,386.14,322.89,1782.38,6.73
2009-08-23,27.270833333333332,86.41666666666667,24.770833333333332,0.5208333333333334,1009.8874999999999,0.15333333333333335,22.070833333333336,28.633333333333336,385.83,322.95,1781.31,6.723
2009-08-29,27.40416666666667,83.625,24.391666666666666,0.012500000000000002,1010.8583333333332,0.16833333333333333,18.870833333333334,28.333333333333332,385.18,323.01,1786.33,6.746
2009-08-30,27.291666666666668,83.41666666666667,24.2375,0.15416666666666665,1009.8958333333334,0.20166666666666666,23.316666666666666,28.566666666666666,385.36,322.84,1792.15,6.773
2009-09-05,27.770833333333332,84.25,24.84583333333333,0.15,1009.0500000000001,0.15458333333333332,21.154166666666665,28.633333333333336,385.12,322.79,1796.5,6.823
2009-09-06,28.037499999999998,82.58333333333333,24.804166666666664,0.075,1010.8249999999999,0.14666666666666667,15.691666666666668,28.7,384.89,322.81,1805.54,6.838
2009-09-12,27.72083333333333,83.45833333333333,24.65833333333333,0.04583333333333334,1014.3125,0.20166666666666666,34.704166666666666,28.933333333333334,384.9,322.94,1803.21,6.813
2009-09-13,27.21666666666667,85.83333333333333,24.629166666666666,0.15416666666666667,1013.4291666666667,0.1745833333333333,31.045833333333334,28.833333333333332,384.96,323.25,1825.95,6.859
2009-09-19,26.245833333333334,86.79166666666667,23.879166666666666,0.6291666666666667,1010.1333333333333,0.13999999999999999,13.295833333333334,28.479166666666668,384.97,323.39,1797.47,6.782
2009-09-20,26.108333333333334,87.08333333333333,23.78333333333333,0.75,1009.5749999999999,0.12041666666666667,11.916666666666666,28.479166666666668,384.84,323.35,1822.65,6.814
2009-09-26,27.454166666666666,82.04166666666667,24.125,0.2708333333333333,1011.2624999999999,0.17208333333333334,27.71666666666667,28.433333333333334,384.33,323.15,1806.09,6.815
2009-09-27,27.78333333333333,83.29166666666667,24.670833333333334,0.0375,1010.9708333333333,0.20291666666666666,31.441666666666666,28.399999999999995,384.23,323.16,1812.38,6.789
2009-10-03,28.266666666666666,79.0,24.291666666666668,0.0,1012.4166666666666,0.17958333333333334,33.3125,28.5,383.84,322.95,1833.26,6.863
2009-10-04,28.15416666666667,79.20833333333333,24.191666666666666,0.004166666666666667,1013.6333333333333,0.20916666666666664,36.65,28.366666666666664,384.08,323.23,1831.48,6.844
2009-10-10,27.733333333333334,84.04166666666667,24.791666666666668,0.3125,1013.275,0.15166666666666667,25.141666666666666,28.566666666666666,384.6,323.05,1817.53,6.87
2009-10-11,28.1375,83.5,25.066666666666666,0.008333333333333333,1013.4708333333333,0.19458333333333333,24.90833333333333,28.53333333333333,384.58,322.92,1813.46,6.823
2009-10-17,27.65833333333333,74.16666666666667,22.6375,0.0,1012.8583333333332,0.22416666666666665,26.0625,28.7,384.87,323.13,1811.66,6.874
2009-10-18,27.604166666666668,79.70833333333333,23.779166666666665,0.04583333333333334,1013.0166666666668,0.18500000000000003,27.579166666666666,28.600000000000005,384.92,323.12,1804.44,6.829
2009-10-24,27.820833333333336,81.20833333333333,24.266666666666666,0.012499999999999999,1011.9916666666667,0.19083333333333333,28.4875,28.59166666666667,385.15,323.32,1804.98,6.823
2009-10-25,27.416666666666668,84.91666666666667,24.650000000000002,0.08750000000000001,1011.1708333333332,0.17041666666666666,29.204166666666666,28.645833333333332,385.22,323.33,1821.0,6.877
2009-10-31,27.058333333333334,81.75,23.650000000000002,0.075,1014.4250000000001,0.17625000000000002,33.324999999999996,28.5,385.56,323.04,1813.79,6.824
2009-11-01,27.21666666666667,83.70833333333333,24.166666666666668,0.12916666666666668,1014.7333333333332,0.17375,30.47083333333333,28.5,385.58,323.15,1813.82,6.898
2009-11-07,26.75,84.91666666666667,24.004166666666666,0.3416666666666666,1005.2958333333332,0.14708333333333332,30.724999999999998,28.53333333333333,385.8,323.33,1816.71,6.834
2009-11-08,27.05,86.25,24.537499999999998,0.55,1003.6166666666667,0.15,33.42916666666667,28.433333333333334,385.9,323.01,1828.35,6.864
2009-11-14,27.3875,71.5,21.754166666666666,0.0,1012.7166666666667,0.21375,28.358333333333334,28.399999999999995,386.53,323.23,1820.01,6.918
2009-11-15,27.195833333333336,75.95833333333333,22.570833333333336,0.0,1012.2916666666666,0.18666666666666668,29.070833333333336,28.333333333333332,386.55,323.19,1825.82,6.904
2009-11-21,26.7,77.58333333333333,22.45,0.008333333333333333,1012.1083333333332,0.18333333333333335,30.045833333333334,28.100000000000005,386.51,323.22,1821.37,6.88
2009-11-22,26.829166666666666,81.25,23.320833333333336,0.0375,1013.0791666666668,0.1725,37.2125,28.100000000000005,386.59,322.98,1824.66,6.884
2009-11-28,27.1875,81.75,23.791666666666668,0.025000000000000005,1011.9375,0.1675,34.44583333333333,28.03333333333333,387.14,323.19,1826.06,6.869
2009-11-29,27.241666666666664,82.54166666666667,23.97083333333333,0.016666666666666666,1011.3125,0.16041666666666668,29.879166666666666,28.0,387.28,322.9,1836.1,6.955
2009-12-05,27.270833333333332,71.41666666666667,21.479166666666668,0.049999999999999996,1010.8125,0.18916666666666668,16.212500000000002,28.03333333333333,387.33,323.15,1831.65,6.922
2009-12-06,26.925,84.20833333333333,24.025000000000002,0.6875,1012.1083333333332,0.14958333333333332,22.90416666666667,28.0,387.18,323.26,1817.51,6.921
2009-12-12,26.537499999999998,76.375,22.037499999999998,0.03333333333333333,1009.9958333333334,0.15541666666666668,14.691666666666668,28.233333333333334,387.04,323.31,1805.96,6.824
2009-12-13,26.495833333333334,68.41666666666667,20.208333333333332,0.0,1010.5833333333334,0.19499999999999998,19.995833333333334,28.087500000000002,387.07,323.44,1808.33,6.831
2009-12-19,26.170833333333334,74.83333333333333,21.366666666666664,0.0,1014.5291666666667,0.15625,15.383333333333333,27.8,388.97,323.29,1843.27,6.944999999999999
2009-12-20,26.208333333333332,70.16666666666667,20.354166666666668,0.0,1014.6416666666668,0.16166666666666665,8.299999999999999,27.666666666666668,388.61,323.59,1830.17,6.952
2009-12-26,25.891666666666666,80.875,22.34583333333333,0.19999999999999998,1011.3874999999999,0.12833333333333333,11.4,27.899999999999995,388.29,323.44,1812.09,6.994
2009-12-27,25.78333333333333,81.79166666666667,22.379166666666666,0.025000000000000005,1011.8333333333334,0.12583333333333332,10.791666666666666,27.96666666666667,388.8,323.35,1806.21,7.0009999999999994
2010-01-02,26.037499999999998,81.70833333333333,22.645833333333332,0.03333333333333333,1010.5583333333334,0.14875,19.891666666666666,27.899999999999995,388.7,323.61,1849.2,7.043
2010-01-03,25.61666666666667,69.29166666666667,19.541666666666668,0.012500000000000002,1011.9458333333333,0.1925,22.370833333333334,27.833333333333332,388.37,323.51,1836.08,7.05
2010-01-09,25.383333333333336,66.375,18.658333333333335,0.0,1014.9375,0.21583333333333332,28.47083333333333,27.933333333333334,388.58,323.62,1827.48,7.092
2010-01-10,26.133333333333336,62.5,18.349999999999998,0.0,1015.1333333333333,0.21166666666666667,24.15833333333333,28.0,388.54,323.38,1815.36,7.099
2010-01-16,25.02916666666667,85.04166666666667,22.337500000000002,0.4583333333333333,1015.9250000000001,0.12583333333333332,35.55416666666667,27.7,388.67,323.59,1822.39,7.141
2010-01-17,24.90833333333333,80.375,21.295833333333334,0.12916666666666668,1015.8833333333333,0.15875,38.9375,27.633333333333336,388.54,322.85,1821.96,7.148
2010-01-23,23.870833333333334,57.583333333333336,14.945833333333333,0.0,1016.2708333333334,0.17375,17.962500000000002,27.066666666666666,389.05,323.37,1794.83,6.971
2010-01-24,24.099999999999998,53.791666666666664,14.15,0.0,1014.625,0.1758333333333333,10.766666666666666,26.933333333333334,389.21,322.84,1799.61,6.895
2010-01-30,25.1125,62.333333333333336,17.3875,0.0,1017.5791666666668,0.205,22.958333333333332,26.833333333333332,390.13,323.44,1806.3,6.882
2010-01-31,25.2625,61.083333333333336,17.233333333333334,0.0,1017.1041666666666,0.21916666666666665,24.195833333333336,26.866666666666664,390.91,323.32,1837.92,7.014
2010-02-06,24.270833333333332,64.58333333333333,17.1875,0.0,1014.5708333333333,0.2025,13.487499999999999,26.7,391.03,323.29,1851.96,7.188
2010-02-07,24.724999999999998,70.54166666666667,18.908333333333335,0.0625,1013.9333333333334,0.20291666666666666,31.070833333333336,26.666666666666668,390.55,324.28,1838.96,7.087
2010-02-13,24.708333333333332,73.16666666666667,19.575,0.03333333333333333,1017.7958333333332,0.18708333333333335,26.84166666666667,26.133333333333336,390.39,323.15,1825.76,7.021
2010-02-14,24.724999999999998,77.16666666666667,20.445833333333333,0.025000000000000005,1017.4333333333334,0.17791666666666664,28.691666666666666,26.166666666666668,390.43,322.96,1816.32,6.948
2010-02-20,24.77916666666667,82.25,21.554166666666664,0.024999999999999998,1015.1666666666666,0.14375000000000002,11.366666666666667,26.266666666666666,390.34,324.2641860465116,1826.5,7.015
2010-02-21,25.212500000000002,79.04166666666667,21.308333333333334,0.012500000000000002,1015.2791666666667,0.1775,16.220833333333335,26.233333333333334,389.79,324.25023255813954,1839.63,7.08
2010-02-27,23.45,61.958333333333336,15.679166666666667,0.0,1019.0916666666667,0.24458333333333335,47.112500000000004,25.96666666666667,390.59,324.16651162790697,1798.21,6.904
2010-02-28,24.295833333333334,62.541666666666664,16.654166666666665,0.016666666666666666,1018.8833333333333,0.24791666666666667,38.854166666666664,25.899999999999995,391.14,324.1525581395349,1805.11,6.896
2010-03-06,24.7,84.66666666666667,21.9375,0.08750000000000001,1019.8083333333334,0.17,32.09583333333333,25.96666666666667,391.72,324.06883720930233,1834.44,7.062
2010-03-07,24.787499999999998,77.75,20.645833333333332,0.0,1018.6,0.19416666666666668,32.4,26.0,391.59,324.05488372093026,1845.57,6.993
2010-03-13,24.866666666666664,72.54166666666667,19.470833333333335,0.008333333333333333,1017.8625000000001,0.22583333333333333,35.875,26.0,391.36,323.9711627906977,1826.56,6.934
2010-03-14,24.233333333333334,79.75,20.470833333333335,0.07083333333333333,1017.2875,0.17958333333333332,35.34583333333333,26.0,391.38,323.9572093023256,1824.41,6.977
2010-03-20,24.929166666666664,81.25,21.474999999999998,0.016666666666666666,1016.6999999999999,0.19583333333333333,28.995833333333334,26.0,390.42,323.87348837209305,1835.61,7.091
2010-03-21,24.849999999999998,69.58333333333333,18.833333333333332,0.004166666666666667,1015.6833333333334,0.21916666666666665,31.375,26.0,390.5,323.8595348837209,1812.98,7.074
2010-03-27,25.479166666666668,82.08333333333333,22.183333333333334,0.0,1016.6374999999999,0.2041666666666667,28.1125,26.0,391.86,323.7758139534884,1819.5,6.999
2010-03-28,25.15833333333333,82.25,21.933333333333334,0.004166666666666667,1014.1958333333333,0.19125,25.729166666666668,26.0625,391.96,323.7618604651163,1836.22,7.103
2010-04-03,24.95,83.58333333333333,21.933333333333334,0.041666666666666664,1016.275,0.18125,32.13333333333333,25.96666666666667,391.42,323.73,1810.83,6.922
2010-04-04,25.3,82.75,22.162499999999998,0.008333333333333333,1016.1125000000001,0.19833333333333333,29.22083333333333,26.0,391.39,323.65,1813.34,6.936
2010-04-10,25.633333333333336,80.29166666666667,21.979166666666668,0.012500000000000002,1015.3458333333333,0.21,29.47083333333333,26.5,392.6,323.62,1814.84,6.957
2010-04-11,25.849999999999998,74.375,20.933333333333334,0.0,1016.3125,0.23958333333333334,29.3,26.433333333333334,392.93,323.62,1806.6,6.961
2010-04-17,25.575,84.45833333333333,22.758333333333336,0.04583333333333334,1017.7375000000001,0.18791666666666665,34.416666666666664,26.604166666666668,393.7,323.74,1845.01,7.143
2010-04-18,25.645833333333332,81.20833333333333,22.166666666666668,0.0,1016.9708333333333,0.2025,28.745833333333334,26.666666666666668,393.53,323.45,1823.17,7.064
2010-04-24,25.8,76.625,21.3625,0.025000000000000005,1015.7458333333334,0.21041666666666667,23.991666666666664,26.8,393.33,323.61,1817.1,6.975
2010-04-25,25.962500000000002,80.04166666666667,22.254166666666666,0.008333333333333333,1015.0124999999999,0.20166666666666666,19.158333333333335,26.8,393.42,323.56,1827.44,7.041
2010-05-01,25.916666666666668,83.58333333333333,22.912499999999998,0.0625,1017.7333333333332,0.19791666666666666,31.59583333333333,27.066666666666666,393.26,323.57,1824.26,7.062
2010-05-02,26.34583333333333,79.70833333333333,22.579166666666666,0.016666666666666666,1017.1750000000001,0.20666666666666667,24.704166666666666,27.03333333333333,393.2,323.58,1808.68,7.043
2010-05-08,26.22083333333333,74.08333333333333,21.25,0.0,1011.7541666666666,0.21041666666666667,12.4625,27.5,392.73,323.18,1828.16,7.047
2010-05-09,26.462500000000002,74.45833333333333,21.541666666666668,0.0,1011.9166666666666,0.2370833333333333,14.8125,27.7,392.81,323.48,1817.26,7.002
2010-05-15,26.683333333333334,76.875,22.245833333333334,0.03333333333333333,1012.0416666666666,0.19833333333333333,18.008333333333333,28.0,393.61,323.79,1831.01,7.096
2010-05-16,26.84166666666667,77.91666666666667,22.650000000000002,0.029166666666666664,1013.0375,0.22,15.549999999999999,28.066666666666666,393.64,323.48,1834.18,7.051
2010-05-22,26.333333333333332,81.54166666666667,22.891666666666666,0.0625,1012.1374999999999,0.20666666666666667,15.141666666666666,28.399999999999995,393.19,323.86,1808.71,7.102
2010-05-23,26.666666666666668,77.375,22.329166666666666,0.049999999999999996,1013.1999999999999,0.2025,9.1,28.45,392.93,323.75,1804.82,7.168
2010-05-29,27.941666666666666,72.125,22.445833333333336,0.0,1013.2958333333332,0.24083333333333334,11.533333333333333,28.866666666666664,393.43,324.01,1788.98,7.05
2010-05-30,28.054166666666664,70.625,22.191666666666666,0.0,1012.4833333333332,0.24875,14.070833333333333,28.8,393.51,323.79,1804.1,7.101
2010-06-05,27.070833333333336,81.75,23.666666666666668,0.05833333333333334,1013.5041666666666,0.20291666666666666,17.879166666666666,28.991666666666664,393.04,323.78,1799.87,7.11
2010-06-06,27.391666666666666,80.0,23.604166666666668,0.037500000000000006,1013.7458333333334,0.21541666666666667,18.379166666666666,28.995833333333334,392.99,323.61,1809.89,7.116
2010-06-12,27.066666666666666,84.91666666666667,24.287499999999998,0.09583333333333334,1015.4916666666667,0.18916666666666668,19.395833333333332,28.766666666666666,392.24,323.86,1795.76,7.096
2010-06-13,27.516666666666666,79.91666666666667,23.72083333333333,0.016666666666666666,1015.7041666666668,0.23291666666666666,22.15833333333333,28.833333333333332,392.1,323.69,1814.13,7.163
2010-06-26,27.504166666666666,76.625,23.03333333333333,0.0,1014.6166666666667,0.23583333333333334,23.4875,28.433333333333334,391.35,323.76,1823.44,7.19
2010-06-27,26.791666666666668,82.375,23.545833333333334,0.02916666666666667,1013.1833333333334,0.20333333333333334,13.5875,28.46666666666667,391.36,323.74,1784.31,7.153
2010-07-03,28.09583333333333,76.91666666666667,23.691666666666666,0.0,1015.725,0.2141666666666667,14.049999999999999,29.433333333333334,390.86,323.66,1792.51,7.145
2010-07-04,27.6875,79.58333333333333,23.849999999999998,0.041666666666666664,1014.6583333333333,0.2091666666666667,20.283333333333335,29.2,390.77,323.74,1791.78,7.105
2010-07-10,27.795833333333334,81.5,24.316666666666666,0.05416666666666667,1015.8541666666666,0.20791666666666667,27.895833333333332,29.03333333333333,390.14,323.51,1794.26,7.093
2010-07-11,27.837500000000002,82.08333333333333,24.474999999999998,0.020833333333333332,1015.4041666666667,0.21750000000000003,28.995833333333334,28.933333333333334,390.06,323.58,1812.54,7.184
2010-07-17,27.575,81.29166666666667,24.058333333333334,0.020833333333333332,1014.3833333333333,0.22,30.03333333333333,28.96666666666667,390.49,323.95,1815.7,7.199
2010-07-18,26.608333333333334,85.08333333333333,23.891666666666666,0.4166666666666667,1014.5333333333333,0.1708333333333333,24.71666666666667,29.0,390.47,323.41,1810.73,7.248
2010-07-24,27.40833333333333,82.70833333333333,24.208333333333332,0.041666666666666664,1014.5208333333334,0.2070833333333333,22.379166666666666,29.100000000000005,390.05,323.85,1789.7,7.143
2010-07-25,27.791666666666668,78.875,23.766666666666666,0.016666666666666666,1015.2958333333332,0.22833333333333336,26.979166666666668,29.100000000000005,390.04,324.21,1787.87,7.132
2010-07-31,27.724999999999998,80.04166666666667,23.958333333333332,0.075,1013.725,0.19208333333333336,19.245833333333334,29.166666666666668,389.2,323.81,1782.8,7.116
2010-08-01,27.0125,83.16666666666667,23.891666666666666,0.275,1013.6999999999999,0.1975,17.745833333333334,29.2,389.07,323.67,1797.65,7.144
2010-08-07,28.3125,79.04166666666667,24.337500000000002,0.004166666666666667,1013.7166666666667,0.2366666666666667,29.537499999999998,29.233333333333334,389.04,323.92,1791.71,7.134
2010-08-08,27.125,81.5,23.691666666666666,0.09999999999999999,1011.6916666666666,0.17541666666666667,17.154166666666665,29.100000000000005,389.02,323.85,1782.95,7.126
2010-08-14,27.849999999999998,79.5,23.958333333333332,0.04583333333333334,1015.6708333333332,0.22,25.84583333333333,29.399999999999995,388.82,323.89,1785.73,7.085
2010-08-15,28.150000000000002,78.25,24.016666666666666,0.020833333333333332,1016.0583333333334,0.22583333333333333,18.816666666666666,29.46666666666667,388.67,323.81,1783.75,7.141
2010-08-21,26.420833333333334,81.5,22.9875,0.5499999999999999,1012.0166666666668,0.15,15.258333333333333,29.399999999999995,387.87,324.0,1790.71,7.163
2010-08-22,26.75,79.66666666666667,22.933333333333334,0.10833333333333334,1012.1291666666666,0.2058333333333333,10.4625,29.266666666666666,387.8,323.99,1791.05,7.148
2010-08-28,27.454166666666666,84.58333333333333,24.616666666666664,0.10000000000000002,1014.7458333333334,0.19791666666666666,23.983333333333334,29.066666666666666,387.74,323.764,1796.98,7.322
2010-08-29,26.8125,83.95833333333333,23.84583333333333,0.020833333333333332,1013.3291666666668,0.18458333333333332,18.570833333333333,29.2,387.72,323.858,1801.68,7.324
2010-09-04,28.104166666666668,77.95833333333333,23.891666666666666,0.03333333333333333,1014.4708333333333,0.1991666666666667,16.866666666666667,29.399999999999995,386.41,323.92,1794.67,7.172
2010-09-05,27.09583333333333,83.125,23.958333333333332,0.21666666666666667,1014.3708333333334,0.19625,10.745833333333332,29.53333333333333,386.32,323.69,1841.4,7.249
2010-09-11,27.90416666666667,78.54166666666667,23.820833333333336,0.041666666666666664,1014.0208333333334,0.22083333333333333,22.03333333333333,29.46666666666667,387.26,323.93,1797.86,7.134
2010-09-12,27.0625,82.875,23.912499999999998,0.07916666666666668,1013.225,0.19083333333333333,18.079166666666666,29.433333333333334,387.24,324.01,1799.86,7.16
2010-09-18,26.866666666666664,84.625,24.037499999999998,0.7999999999999999,1011.8541666666666,0.16208333333333333,30.724999999999998,29.433333333333334,387.01,323.94,1799.32,7.15
2010-09-19,26.829166666666666,83.58333333333333,23.804166666666664,0.8291666666666666,1012.6374999999999,0.11875000000000001,28.991666666666664,29.53333333333333,386.96,323.88,1817.71,7.295
2010-09-25,28.229166666666668,77.54166666666667,23.900000000000002,0.004166666666666667,1014.0708333333333,0.23166666666666666,27.97083333333333,29.400000000000002,387.0,324.096,1835.92,7.1768
2010-09-26,27.587500000000002,83.54166666666667,24.5125,0.09166666666666667,1014.1833333333334,0.15083333333333335,22.916666666666668,29.366666666666664,386.97,324.112,1822.15,7.1686
2010-10-02,27.2625,81.25,23.754166666666666,0.0625,1011.1833333333334,0.1970833333333333,12.120833333333332,29.133333333333336,387.09,323.92,1836.05,7.221
2010-10-03,26.933333333333334,81.33333333333333,23.4375,0.1625,1012.1833333333334,0.17541666666666667,12.725,29.3,387.14,323.75,1816.98,7.219
2010-10-09,27.3125,84.79166666666667,24.504166666666666,0.225,1012.1666666666666,0.1625,20.454166666666666,29.2,387.05,324.02,1831.75,7.319
2010-10-10,27.875,77.41666666666667,23.55,0.0,1012.8125,0.21166666666666667,22.895833333333332,29.133333333333336,387.02,324.4,1830.83,7.205
2010-10-16,27.166666666666668,82.04166666666667,23.837500000000002,0.11666666666666665,1012.5583333333334,0.18208333333333335,27.925,29.066666666666666,387.44,324.3,1831.56,7.265
2010-10-17,26.55,84.875,23.829166666666666,0.8250000000000001,1011.8541666666666,0.13833333333333334,33.40833333333334,29.166666666666668,387.62,324.1,1829.95,7.265
2010-10-23,27.575,77.125,23.21666666666667,0.020833333333333332,1009.9125,0.20958333333333334,28.733333333333334,28.866666666666664,388.05,324.3,1833.96,7.248
2010-10-24,27.695833333333336,75.79166666666667,23.008333333333336,0.02916666666666667,1009.7208333333333,0.21250000000000002,26.325,28.833333333333332,388.02,324.17,1831.58,7.24
2010-10-30,26.745833333333334,78.45833333333333,22.650000000000002,0.30416666666666664,1012.6541666666667,0.18125,27.083333333333332,28.399999999999995,388.03,324.45,1842.86,7.253
2010-10-31,26.7375,84.0,23.808333333333334,0.45,1013.9250000000001,0.13541666666666666,30.71666666666667,28.399999999999995,388.24,324.21,1821.76,7.287
2010-11-06,27.258333333333336,82.45833333333333,24.004166666666666,0.004166666666666667,1013.4666666666667,0.17333333333333334,22.075,28.333333333333332,388.43,324.24,1846.58,7.266
2010-11-07,26.8625,85.33333333333333,24.175,0.05833333333333333,1014.1,0.15041666666666667,23.0,28.233333333333334,388.25,324.26,1834.96,7.29
2010-11-13,27.108333333333334,84.29166666666667,24.204166666666666,0.05416666666666667,1017.5916666666667,0.16041666666666668,35.583333333333336,28.46666666666667,388.63,324.39,1827.0,7.334
2010-11-14,26.945833333333336,80.45833333333333,23.320833333333336,0.029166666666666664,1017.3041666666667,0.18333333333333335,37.92916666666667,28.5,388.82,324.44,1830.53,7.264
2010-11-20,26.666666666666668,78.04166666666667,22.491666666666664,0.020833333333333332,1011.8291666666668,0.16874999999999998,16.341666666666665,28.233333333333334,389.67,324.24,1833.32,7.28
2010-11-21,26.891666666666666,71.66666666666667,21.34583333333333,0.0,1011.1208333333334,0.19499999999999998,17.170833333333334,28.400000000000002,389.69,324.52,1840.79,7.301
2010-11-27,27.120833333333334,74.375,22.150000000000002,0.004166666666666667,1012.9125,0.17958333333333332,17.683333333333334,28.166666666666668,389.72,324.4,1839.79,7.326
2010-11-28,26.537499999999998,83.16666666666667,23.416666666666668,0.020833333333333332,1014.1291666666666,0.15916666666666668,23.212500000000002,28.2,389.86,324.22,1840.72,7.259
2010-12-04,26.52916666666667,74.91666666666667,21.7,0.05416666666666667,1011.8625000000001,0.18708333333333335,28.037499999999998,28.0,390.06,324.57,1851.67,7.315
2010-12-05,26.34166666666667,68.16666666666667,19.970833333333335,0.0,1010.2583333333333,0.19666666666666666,26.441666666666666,27.933333333333334,389.97,324.45,1840.93,7.316
2010-12-11,26.129166666666666,71.33333333333333,20.520833333333332,0.0,1010.875,0.14833333333333334,9.608333333333333,27.833333333333332,389.73,324.54,1829.6,7.247
2010-12-12,26.770833333333332,65.16666666666667,19.654166666666665,0.0,1011.9541666666668,0.18375,12.533333333333333,27.866666666666664,389.64,324.52,1828.52,7.337
